backend/app/services/importers/diarium.py,4721,2026-07-27,19,,,
backend/app/services/importers/markdown.py,1731,2026-07-27,64,,,
backend/app/services/media_service.py,14271,2026-08-25,11,,,
backend/app/services/note_media_service.py,7359,2026-07-17,2,,,
backend/app/services/note_service.py,16429,2026-08-06,9,,,
backend/app/services/notes_export_service.py,10685,2026-08-06,3,,,
backend/app/services/ocr_service.py,2653,2026-08-06,8,,,
backend/app/services/ollama_service.py,26982,2026-08-25,16,,,
backend/app/services/recording_service.py,7363,2026-07-17,8,,,
backend/app/services/reminder_service.py,3728,2026-07-17,4,,,
backend/app/services/scheduler_service.py,33158,2026-07-27,24,,,
backend/app/services/search_service.py,15373,2026-07-27,11,,,
backend/app/services/semantic_cache.py,7458,2026-07-17,8,,,
backend/app/services/settings_service.py,3411,2026-07-27,2,,,
backend/app/services/storage_service.py,7837,2026-07-25,7,,,
backend/app/services/tag_service.py,3630,2026-07-17,3,,,
backend/app/services/template_service.py,1790,2026-07-17,3,,,
backend/app/services/video_service.py,3419,2026-07-17,3,,,
backend/app/services/web_clip_service.py,5151,2026-07-27,4,,,
backend/pyproject.toml,1738,2026-08-25,14,,,
backend/scripts/export_conv.py,2532,2026-07-17,0,,,
backend/tests/__init__.py,0,2026-07-17,27,,,
backend/tests/conftest.py,3995,2026-07-17,6,,,
backend/tests/integration/test_ai_endpoints.py,1112,2026-07-17,0,,,
backend/tests/integration/test_google_drive.py,14645,2026-07-17,1,,,
backend/tests/integration/test_notes.py,4847,2026-07-17,3,,,
backend/tests/integration/test_tts.py,8078,2026-07-17,0,,,
backend/tests/unit/__init__.py,0,2026-07-17,27,,,
backend/tests/unit/test_ai_providers.py,8401,2026-08-25,2,,,
backend/tests/unit/test_ai_tool_registry.py,1971,2026-07-17,0,,,
backend/tests/unit/test_backup_full.py,37938,2026-07-17,2,,,
backend/tests/unit/test_backup_label.py,3879,2026-07-17,0,,,
backend/tests/unit/test_backup_service.py,6263,2026-07-27,2,,,
backend/tests/unit/test_boot_snapshot.py,8141,2026-08-06,0,,,
backend/tests/unit/test_cloud_sync_pull.py,5006,2026-07-17,0,,,
backend/tests/unit/test_cloud_sync_refresh.py,4752,2026-07-27,0,,,
backend/tests/unit/test_cron_utils.py,1646,2026-07-27,0,,,
backend/tests/unit/test_database_pragmas.py,4324,2026-07-25,1,,,
backend/tests/unit/test_db_maintenance.py,2207,2026-07-24,1,,,
backend/tests/unit/test_encryption_service.py,6089,2026-07-27,1,,,
backend/tests/unit/test_entry_service.py,5805,2026-08-06,2,,,
backend/tests/unit/test_entry_template_filter.py,7054,2026-07-17,0,,,
backend/tests/unit/test_export_service.py,1579,2026-07-17,0,,,
backend/tests/unit/test_health_and_brand.py,1454,2026-07-17,0,,,
backend/tests/unit/test_importers.py,8610,2026-07-27,0,,,
backend/tests/unit/test_media_service.py,6838,2026-08-25,0,,,
backend/tests/unit/test_note_folders.py,2056,2026-08-06,0,,,
backend/tests/unit/test_notes.py,20782,2026-08-06,2,,,
backend/tests/unit/test_notes_export.py,3228,2026-08-06,0,,,
backend/tests/unit/test_oauth_state.py,1941,2026-07-27,0,,,
backend/tests/unit/test_ocr_service.py,1374,2026-08-06,1,,,
backend/tests/unit/test_ollama_service.py,5714,2026-07-17,0,,,
backend/tests/unit/test_prompt_service.py,265,2026-07-17,0,,,
backend/tests/unit/test_recording_service.py,4280,2026-07-17,0,,,
backend/tests/unit/test_reminder_scheduling.py,5055,2026-07-17,0,,,
backend/tests/unit/test_reminder_service.py,1620,2026-07-17,0,,,
backend/tests/unit/test_scheduler_service.py,18211,2026-07-17,0,,,
backend/tests/unit/test_schema_version.py,2220,2026-07-27,0,,,
backend/tests/unit/test_search_service.py,5017,2026-07-27,3,,,
backend/tests/unit/test_security.py,1740,2026-07-17,0,,,
backend/tests/unit/test_semantic_cache.py,4497,2026-07-17,0,,,
backend/tests/unit/test_settings.py,626,2026-07-17,1,,,
backend/tests/unit/test_startup_checks.py,16090,2026-07-27,0,,,
backend/tests/unit/test_startup_foundation.py,4722,2026-07-26,0,,,
backend/tests/unit/test_storage_service.py,6724,2026-07-17,2,,,
backend/tests/unit/test_sync_service.py,1576,2026-07-17,0,,,
backend/tests/unit/test_tag_service.py,2340,2026-07-17,0,,,
backend/tests/unit/test_video_service.py,893,2026-07-17,0,,,
backend/uv.lock,484611,2026-08-25,3,,,
desktop/Makefile,2147,2026-07-17,6,,,
desktop/scripts/pyinstaller.spec,7263,2026-07-27,11,,,
desktop/scripts/setup-linux.sh,3895,2026-07-27,5,,,
desktop/src-tauri/.gitignore,268,2026-07-17,1,,,
desktop/src-tauri/Cargo.lock,171730,2026-08-25,1,,,
desktop/src-tauri/Cargo.toml,1399,2026-08-25,19,,,
desktop/src-tauri/build.rs,39,2026-07-17,36,,,
desktop/src-tauri/capabilities/default.json,614,2026-07-20,1,,,
desktop/src-tauri/gen/schemas/capabilities.json,509,2026-07-23,0,,,
desktop/src-tauri/icons/128x128.png,6526,2026-07-17,1,,,
desktop/src-tauri/icons/128x128@2x.png,75607,2026-07-17,1,,,
desktop/src-tauri/icons/32x32.png,2088,2026-07-17,1,,,
desktop/src-tauri/icons/64x64.png,4155,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-120x120@1x.png,4870,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-152x152@1x.png,7230,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-167x167@1x.png,8445,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-180x180@1x.png,9510,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-20x20@1x.png,694,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-29x29@1x.png,995,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-40x40@1x.png,1361,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-512x512@1x.png,46895,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-58x58@1x.png,2019,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-60x60@1x.png,2069,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-76x76@1x.png,2746,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-80x80@1x.png,2861,2026-07-17,0,,,
desktop/src-tauri/icons/AppIcon-87x87@1x.png,3183,2026-07-17,0,,,
desktop/src-tauri/icons/Square107x107Logo.png,4210,2026-07-17,0,,,
desktop/src-tauri/icons/Square142x142Logo.png,6563,2026-07-17,0,,,
desktop/src-tauri/icons/Square150x150Logo.png,7097,2026-07-17,0,,,
desktop/src-tauri/icons/Square284x284Logo.png,18905,2026-07-17,0,,,
desktop/src-tauri/icons/Square30x30Logo.png,1021,2026-07-17,0,,,
desktop/src-tauri/icons/Square310x310Logo.png,21790,2026-07-17,0,,,
desktop/src-tauri/icons/Square44x44Logo.png,1508,2026-07-17,0,,,
desktop/src-tauri/icons/Square71x71Logo.png,2508,2026-07-17,0,,,
desktop/src-tauri/icons/Square89x89Logo.png,3251,2026-07-17,0,,,
desktop/src-tauri/icons/StoreLogo.png,1555,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-anydpi-v26/ic_launcher.xml,261,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-hdpi/ic_launcher.png,1492,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-hdpi/ic_launcher_foreground.png,4631,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-hdpi/ic_launcher_round.png,1752,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-mdpi/ic_launcher.png,1512,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-mdpi/ic_launcher_foreground.png,3106,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-mdpi/ic_launcher_round.png,1684,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-xhdpi/ic_launcher.png,2696,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-xhdpi/ic_launcher_foreground.png,5986,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-xhdpi/ic_launcher_round.png,3183,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-xxhdpi/ic_launcher.png,4122,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-xxhdpi/ic_launcher_foreground.png,8581,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-xxhdpi/ic_launcher_round.png,4900,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-xxxhdpi/ic_launcher.png,5480,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-xxxhdpi/ic_launcher_foreground.png,11307,2026-07-17,0,,,
desktop/src-tauri/icons/android/mipmap-xxxhdpi/ic_launcher_round.png,6407,2026-07-17,0,,,
desktop/src-tauri/icons/android/values/ic_launcher_background.xml,115,2026-07-17,0,,,
desktop/src-tauri/icons/icon.icns,55993,2026-07-17,1,,,
desktop/src-tauri/icons/icon.ico,13039,2026-07-17,1,,,
desktop/src-tauri/icons/icon.png,75607,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-20x20@1x.png,677,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-20x20@2x-1.png,1260,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-20x20@2x.png,1260,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-20x20@3x.png,1788,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-29x29@1x.png,941,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-29x29@2x-1.png,1723,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-29x29@2x.png,1723,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-29x29@3x.png,2523,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-40x40@1x.png,1260,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-40x40@2x-1.png,2319,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-40x40@2x.png,2319,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-40x40@3x.png,3427,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-512@2x.png,7065,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-60x60@2x.png,3427,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-60x60@3x.png,4992,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-76x76@1x.png,2120,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-76x76@2x.png,4418,2026-07-17,0,,,
desktop/src-tauri/icons/ios/AppIcon-83.5x83.5@2x.png,4762,2026-07-17,0,,,
desktop/src-tauri/src/main.rs,18989,2026-07-27,6,,,
desktop/src-tauri/tauri.conf.json,1738,2026-08-25,13,,,
dev.sh,2544,2026-07-17,2,,,
docker-compose.yml,606,2026-07-27,5,,,
docs/00-domain/CONTEXT_MAP.md,2876,2026-07-17,2,,,
docs/00-domain/DOMAIN.md,6601,2026-08-06,7,,,
docs/01-requirements/REQUIREMENTS.md,9568,2026-07-17,6,,,
docs/02-spec/SPEC.md,23811,2026-08-25,6,,,
docs/03-review/REVIEW.md,5520,2026-07-17,4,,,
docs/04-design/ADR/001-sqlite-as-primary-database.md,2203,2026-07-17,0,,,
docs/04-design/ADR/002-no-auth-local-endpoints.md,1770,2026-07-17,2,,,
docs/04-design/ADR/003-offset-pagination.md,1709,2026-07-17,0,,,
docs/04-design/ADR/004-filesystem-media-storage.md,1770,2026-07-17,0,,,
docs/04-design/ADR/005-background-tasks-for-backup.md,1680,2026-07-17,0,,,
docs/04-design/ADR/006-whisper-local-transcription.md,1934,2026-08-06,0,,,
docs/04-design/DESIGN.md,13929,2026-07-17,3,,,
docs/ARCHITECTURE.md,39185,2026-08-07,1,,,
docs/BUILD_GUIDE.md,16013,2026-08-07,3,,,
docs/blog_lifelogr_vs_diarium.md,6260,2026-07-17,1,,,
docs/images/lifelogr_01.jpg,123654,2026-07-17,1,,,
docs/images/lifelogr_Editor.jpg,58651,2026-07-17,1,,,
docs/images/lifelogr_aboutus.jpg,97929,2026-07-17,0,,,
docs/manual/API_REFERENCE.md,21264,2026-08-06,3,,,
docs/manual/DEPLOYMENT.md,15865,2026-08-06,3,,,
docs/manual/USER_MANUAL.md,25763,2026-08-07,4,,,
docs/release-checklist.md,2766,2026-07-27,2,,,
frontend/.gitignore,253,2026-07-17,1,,,
frontend/.vscode/extensions.json,39,2026-07-17,0,,,
frontend/README.md,442,2026-07-17,2,,,
frontend/index.html,371,2026-07-17,3,,,
frontend/package-lock.json,100267,2026-07-27,2,,,
frontend/package.json,1224,2026-07-27,5,,,
frontend/playwright.config.ts,369,2026-07-17,1,,,
frontend/public/Garden.mp3,1338549,2026-07-17,4,,,
frontend/public/favicon.svg,6658,2026-07-17,1,,,
frontend/public/icons.svg,5031,2026-07-17,0,,,
frontend/public/logo.png,3617,2026-07-17,5,,,
frontend/src/App.vue,4067,2026-07-26,4,,,
frontend/src/api/ai.ts,4206,2026-07-27,2,,,
frontend/src/api/backup.ts,3222,2026-07-17,3,,,
frontend/src/api/client.ts,1760,2026-07-17,3,,,
frontend/src/api/encryption.ts,1051,2026-07-17,1,,,
frontend/src/api/entries.ts,3346,2026-07-17,6,,,
frontend/src/api/export.ts,1583,2026-07-17,3,,,
frontend/src/api/media.ts,1950,2026-08-25,2,,,
frontend/src/api/notes.ts,6618,2026-08-06,3,,,
frontend/src/api/recordings.ts,1485,2026-07-17,1,,,
frontend/src/api/reminders.ts,752,2026-07-17,2,,,
frontend/src/api/search.ts,798,2026-07-17,2,,,
frontend/src/api/settings.ts,1789,2026-07-17,3,,,
frontend/src/api/system.ts,1714,2026-07-27,1,,,
frontend/src/api/tags.ts,654,2026-07-17,3,,,
frontend/src/api/templates.ts,642,2026-07-17,2,,,
frontend/src/api/tts.ts,2878,2026-07-17,3,,,
frontend/src/assets/tariq-memorial-tribute.jpg,131777,2026-07-17,2,,,
frontend/src/components/calendar/CalendarCell.vue,2694,2026-08-25,2,,,
frontend/src/components/calendar/CalendarGrid.vue,5893,2026-08-25,2,,,
frontend/src/components/calendar/CalendarHeader.vue,1390,2026-07-17,2,,,
frontend/src/components/calendar/EntryPicker.vue,3358,2026-08-25,2,,,
frontend/src/components/common/ConfirmDialog.vue,1256,2026-07-17,3,,,
frontend/src/components/common/EmojiPicker.vue,4886,2026-07-17,4,,,
frontend/src/components/common/GoToDateModal.vue,4206,2026-07-17,5,,,
frontend/src/components/common/StateView.vue,1623,2026-07-17,0,,,
frontend/src/components/common/SystemHealthBanner.vue,1893,2026-07-26,1,,,
frontend/src/components/editor/EditorContextMenu.vue,10808,2026-07-17,4,,,
frontend/src/components/editor/EditorToolbar.vue,15238,2026-08-25,6,,,
frontend/src/components/editor/TagAutocomplete.vue,2037,2026-08-06,3,,,
frontend/src/components/entry/AiDrawerPanel.vue,8066,2026-07-27,3,,,
frontend/src/components/entry/AttachmentsPanel.vue,2432,2026-07-17,2,,,
frontend/src/components/entry/EditorStatusBar.vue,1673,2026-07-27,4,,,
frontend/src/components/entry/EncryptionBadge.vue,3118,2026-07-27,5,,,
frontend/src/components/entry/EntryDetail.vue,5663,2026-07-17,2,,,
frontend/src/components/entry/EntryEditor.vue,46694,2026-08-25,7,,,
frontend/src/components/entry/EntryHeader.vue,1022,2026-08-25,2,,,
frontend/src/components/layout/AppShell.vue,9976,2026-08-06,10,,,
frontend/src/components/layout/PanelSplitter.vue,1641,2026-07-17,2,,,
frontend/src/components/layout/Sidebar.vue,8862,2026-07-26,9,,,
frontend/src/components/layout/SplashScreen.vue,3411,2026-07-17,2,,,
frontend/src/components/media/MediaGrid.vue,5304,2026-08-06,5,,,
frontend/src/components/media/MediaTimelineView.vue,12171,2026-08-25,3,,,
frontend/src/components/media/MediaViewer.vue,10067,2026-08-25,5,,,
frontend/src/components/notes/NoteEditor.vue,47279,2026-08-25,5,,,
frontend/src/components/notes/NoteEncryptionBadge.vue,3209,2026-07-27,3,,,
frontend/src/components/notes/NoteListItem.vue,2704,2026-07-24,2,,,
frontend/src/components/notes/NotesView.vue,24329,2026-08-06,5,,,
frontend/src/components/notes/SnipOverlay.vue,4184,2026-07-17,1,,,
frontend/src/components/notes/WebClipModal.vue,2808,2026-07-17,1,,,
frontend/src/components/recordings/EntryRecordings.vue,2062,2026-07-17,1,,,
frontend/src/components/recordings/FloatingPlayback.vue,2457,2026-07-17,1,,,
frontend/src/components/recordings/FloatingRecorder.vue,5521,2026-07-17,4,,,
frontend/src/components/reminders/DayPicker.vue,2242,2026-07-17,1,,,
frontend/src/components/reminders/RemindersView.vue,15437,2026-07-17,1,,,
frontend/src/components/scribble/ScribblePad.vue,3137,2026-07-17,2,,,
frontend/src/components/search/SearchPalette.vue,8295,2026-08-25,5,,,
frontend/src/components/settings/MemorialTribute.vue,18569,2026-07-26,1,,,
frontend/src/components/settings/SettingsView.vue,13511,2026-07-27,3,,,
frontend/src/components/settings/dialogs/WhatsNewDialog.vue,2993,2026-07-17,1,,,
frontend/src/components/settings/panels/DiagnosticsPanel.vue,3626,2026-08-06,1,,,
frontend/src/components/settings/panels/ImportExportPanel.vue,16039,2026-07-26,1,,,
frontend/src/components/settings/panels/MaintenancePanel.vue,3982,2026-07-17,1,,,
frontend/src/components/settings/panels/StoragePanel.vue,5936,2026-07-17,1,,,
frontend/src/components/settings/shared/AccordionItem.vue,1378,2026-07-17,4,,,
frontend/src/components/settings/shared/SButton.vue,1080,2026-07-17,8,,,
frontend/src/components/settings/shared/SettingGroup.vue,749,2026-07-17,3,,,
frontend/src/components/settings/shared/SettingRow.vue,1150,2026-07-17,7,,,
frontend/src/components/settings/shared/SettingsSection.vue,1964,2026-07-17,9,,,
frontend/src/components/settings/shared/SkeletonCard.vue,300,2026-07-17,4,,,
frontend/src/components/settings/shared/ToggleSwitch.vue,840,2026-07-17,5,,,
frontend/src/components/settings/shared/UpdateStatus.vue,3532,2026-07-17,1,,,
frontend/src/components/settings/tabs/AITab.vue,29792,2026-07-27,4,,,
frontend/src/components/settings/tabs/AboutTab.vue,11839,2026-07-26,2,,,
frontend/src/components/settings/tabs/AppearanceTab.vue,12147,2026-08-25,1,,,
frontend/src/components/settings/tabs/BackupTab.vue,25378,2026-07-17,3,,,
frontend/src/components/settings/tabs/DataTab.vue,2241,2026-07-26,3,,,
frontend/src/components/settings/tabs/DedicationTab.vue,490,2026-07-17,2,,,
frontend/src/components/settings/tabs/PrivacyTab.vue,6810,2026-07-27,2,,,
frontend/src/components/tags/TagList.vue,3301,2026-07-26,2,,,
frontend/src/components/templates/TemplateModal.vue,3029,2026-07-17,2,,,
frontend/src/components/templates/TemplatePicker.vue,4191,2026-07-17,2,,,
frontend/src/components/timeline/TimelineView.vue,12014,2026-08-25,7,,,
frontend/src/composables/aiToolRegistry.ts,4605,2026-07-17,3,,,
frontend/src/composables/useAiTools.ts,3733,2026-07-17,4,,,
frontend/src/composables/useAttachments.ts,1640,2026-08-06,2,,,
frontend/src/composables/useAutoSave.ts,3649,2026-07-27,3,,,
frontend/src/composables/useCalendar.ts,2476,2026-07-17,0,,,
frontend/src/composables/useDragDrop.ts,1696,2026-07-17,1,,,
frontend/src/composables/useEditorHistory.ts,2450,2026-07-27,4,,,
frontend/src/composables/useFindReplace.ts,1847,2026-07-17,2,,,
frontend/src/composables/useFormat.test.ts,2754,2026-08-25,0,,,
frontend/src/composables/useFormat.ts,2973,2026-08-25,1,,,
frontend/src/composables/useInlineTags.ts,4511,2026-08-06,1,,,
frontend/src/composables/useMarkdownPreview.ts,1877,2026-07-17,2,,,
frontend/src/composables/usePagination.ts,778,2026-07-17,1,,,
frontend/src/composables/usePasteMedia.ts,5555,2026-08-25,0,,,
frontend/src/composables/useRecordings.ts,7817,2026-07-17,1,,,
frontend/src/composables/useResizableMedia.ts,4083,2026-08-25,0,,,
frontend/src/composables/useRichTextEditor.ts,14611,2026-07-17,0,,,
frontend/src/composables/useTauriDragDrop.ts,1657,2026-08-25,0,,,
frontend/src/composables/useUpdateChecker.ts,5173,2026-07-17,0,,,
frontend/src/main.ts,438,2026-07-17,3,,,
frontend/src/router.ts,924,2026-07-26,4,,,
frontend/src/stores/backup.ts,1612,2026-07-17,3,,,
frontend/src/stores/entries.ts,2512,2026-07-17,6,,,
frontend/src/stores/notes.ts,6463,2026-08-06,3,,,
frontend/src/stores/reminders.ts,1093,2026-07-17,2,,,
frontend/src/stores/search.ts,1625,2026-07-20,2,,,
frontend/src/stores/systemHealth.ts,1566,2026-07-26,0,,,
frontend/src/stores/tags.ts,922,2026-07-17,3,,,
frontend/src/stores/templates.ts,1026,2026-07-17,2,,,
frontend/src/stores/tts.ts,6222,2026-07-26,3,,,
frontend/src/stores/ui.ts,5727,2026-08-25,5,,,
frontend/src/styles/main.css,11954,2026-08-25,8,,,
frontend/src/types/index.ts,11914,2026-08-06,3,,,
frontend/src/utils/caretCoords.ts,1730,2026-08-06,0,,,
frontend/src/utils/externalLink.test.ts,1137,2026-07-27,0,,,
frontend/src/utils/externalLink.ts,2335,2026-07-26,1,,,
frontend/src/utils/fileDialog.ts,2958,2026-07-17,0,,,
frontend/src/utils/markdownMedia.test.ts,1406,2026-08-25,0,,,
frontend/src/utils/markdownMedia.ts,1103,2026-08-25,0,,,
frontend/src/utils/settings.ts,1591,2026-07-17,3,,,
frontend/src/utils/tags.ts,1523,2026-08-06,3,,,
frontend/src/version.ts,769,2026-07-17,3,,,
frontend/tests/entries.spec.ts,1766,2026-07-17,1,,,
frontend/tests/recordings.spec.ts,2556,2026-07-17,1,,,
frontend/tests/settings.spec.ts,7764,2026-07-26,2,,,
frontend/tsconfig.app.json,420,2026-07-17,2,,,
frontend/tsconfig.json,119,2026-07-17,1,,,
frontend/tsconfig.node.json,591,2026-07-17,1,,,
frontend/vite.config.ts,2130,2026-07-23,6,,,
frontend/vitest.config.ts,447,2026-07-27,1,,,
media/Garden.mp3,1338549,2026-07-17,4,,,
mobile/Makefile,619,2026-07-17,6,,,
mobile/capacitor.config.ts,403,2026-07-17,1,,,
scripts/build-web-deb.sh,19166,2026-07-17,6,,,
scripts/build.sh,3370,2026-07-17,3,,,
